,user,komunikacyjne,mieszkanie,rolne,upraw,NNW,firm,OC,zwierzat,inne,na_zycie,grupowe,travel,<5000,<10000,<50000,<100000,+1000000,high,low,+100000
7122,574072014-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
7123,99152001-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7124,199022001-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7125,169322001-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7126,345182009-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7127,590882015-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7128,214982001-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
7129,305382007-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
7130,117342001-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7131,499652012-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
7132,231422002-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7133,522832014-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
7134,308222007-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7135,271592005-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
7136,321422008-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
7137,349512009-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7138,329062008-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7139,528762014-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7140,245642004-14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
7141,356472010-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
7142,361042010-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7143,367842011-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7144,361992010-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7145,363322010-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7146,304092007-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
7147,185772001-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7148,298842006-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7149,559602014-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7150,651662018-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7151,614822016-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
7152,239702003-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7153,672922019-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
7154,613592016-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7155,241902003-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7156,671342019-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7157,292172006-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
7158,348452009-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
7159,563662014-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7160,645512018-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
7161,294052006-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
7162,83351999-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7163,345642009-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7164,309612007-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7165,307682007-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7166,539212014-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
7167,544032014-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7168,610742016-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7169,235052002-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7170,110202001-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
7171,574472014-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7172,548832014-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7173,614822016-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
7174,226222002-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
7175,105762001-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7176,631332017-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7177,261172005-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
7178,307182007-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7179,524172014-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7180,243532003-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
7181,197462001-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7182,96212001-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7183,58971999-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7184,104142001-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7185,549622014-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
7186,146272001-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
7187,2221999-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7188,223662001-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7189,273832006-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7190,188872001-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7191,61131999-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
7192,14081999-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
7193,367362011-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7194,240692003-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7195,232082002-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
7196,213162001-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7197,655272018-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7198,177652001-09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7199,302392007-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7200,276522006-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7201,171712001-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7202,316172007-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7203,271252005-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
7204,633262017-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7205,590202015-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7206,4891999-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
7207,673482019-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
7208,612672016-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
7209,252052004-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
7210,260702005-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
7211,123312001-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7212,535752014-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7213,270752005-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
7214,139592001-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7215,238602003-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7216,548922014-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7217,321332008-11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7218,98962001-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7219,547282014-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7220,180032001-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7221,200232001-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7222,358282010-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7223,113742001-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7224,162052001-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7225,114252001-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7226,310462007-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7227,537632014-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7228,605142016-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7229,96342001-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7230,594242015-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7231,78501999-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
7232,152552001-13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
7233,225232001-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7234,584602014-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7235,96882001-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
7236,88302000-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7237,106902001-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7238,151022001-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7239,590022015-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
7240,349262009-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
7241,160622001-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7242,539052014-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7243,527432014-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7244,534662014-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7245,187772001-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
7246,80701999-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7247,128982001-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7248,537942014-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7249,232702002-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7250,170082001-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7251,216902001-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
7252,240902003-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7253,353102010-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7254,228922002-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7255,187942001-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7256,524052014-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7257,82941999-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7258,314362007-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
7259,11931999-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7260,20381999-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7261,490192011-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7262,643222017-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
7263,519452013-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7264,87412000-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7265,302742007-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7266,113342001-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7267,120552001-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7268,322392008-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7269,351112010-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7270,216172001-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7271,18201999-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7272,509962013-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7273,602102015-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7274,196072001-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7275,140962001-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7276,102032001-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7277,578922014-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7278,210032001-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7279,582552014-11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
7280,365192011-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7281,144422001-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7282,63591999-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7283,292802006-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7284,210452001-11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7285,540032014-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7286,533622014-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7287,367792011-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
7288,149452001-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7289,486912011-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7290,83901999-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7291,542432014-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
7292,601532015-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
7293,524842014-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
7294,600312015-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7295,205182001-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7296,620962016-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7297,489302011-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7298,334082008-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7299,593362015-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7300,235912003-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7301,586922015-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7302,591302015-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7303,90972001-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
7304,13881999-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7305,624942016-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
7306,335372009-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7307,615552016-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7308,505002012-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7309,486812011-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7310,364192011-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
7311,195742001-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7312,276682006-11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7313,577802014-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7314,95512001-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7315,107072001-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
7316,361992010-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7317,505852013-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7318,546462014-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7319,323162008-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7320,539382014-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7321,605702016-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
7322,519102013-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
7323,324152008-11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7324,231992002-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
7325,214342001-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7326,260702005-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7327,364242011-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7328,347272009-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7329,96752001-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7330,611292016-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
7331,190982001-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
7332,239862003-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7333,529012014-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7334,204982001-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7335,642282017-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7336,321092008-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7337,246432004-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
7338,224162001-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
7339,124632001-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7340,216212001-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
7341,507992013-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
7342,617692016-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
7343,579912014-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7344,96972001-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7345,76201999-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
7346,521532014-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7347,361992010-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7348,261612005-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7349,497982012-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7350,293242006-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
7351,115402001-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7352,255872004-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7353,250782004-04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7354,114392001-11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7355,300642007-11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7356,323152008-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7357,362682010-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7358,505282012-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7359,113642001-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7360,575192014-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7361,265702005-02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
7362,158022001-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
7363,303402007-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7364,109332001-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
7365,542432014-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7366,100472001-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7367,162292001-09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7368,217922001-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7369,549182014-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7370,330142008-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
7371,209832001-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7372,529012014-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
7373,578222014-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7374,226112002-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7375,370162011-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7376,228602002-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7377,213312001-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7378,659482018-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
7379,673722019-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7380,516122013-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7381,540782014-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
7382,522952014-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
7383,513122013-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
7384,212252001-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7385,598472015-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7386,558502014-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
7387,224162001-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
7388,244282003-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
7389,671762019-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
7390,198042001-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
7391,207332001-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7392,592982015-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
7393,177372001-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
